ASN,Name,Code
141436," NET1--AP MS Net Connect", BD
141437," OFFICEWORKSLTD--AP Officeworks Ltd", AU
141438," ALLWINS1--AP ALLWINS GROUP LIMITED", HK
141439," SFBDONLINE--AP S F BD Online", BD
141440," BUSINESS3--AP Quazi Abdur Razzak ta Business Point", BD
141441," MYEG--AP MY E.G. SERVICES BERHAD", MY
141442," DOTLINES--AP Dot Lines Bangladesh Limited", BD
141443," HNC--AP Habiganj Net Communications", BD
141444," WICKED--AP Wicked Networks Limited", HK
141445," PXNET--AP Phoenix Network", CN
141447," SWT--AP Sky Wave Technologies Internet Service", AF
141448," ONLINE--AP A S ONLINE", BD
141449," ALLSAFE--AP AllSafe Technologies Pvt Ltd", IN
141450," CONNECT-ICT--AP Connect Communication", PK
141451," SUNDATAPTYLTD--AP Sundata Pty Ltd", AU
141452," JHONGKAR-IT-BD Jhongkar IT ta Abul Kashem", BD
141453," TSPL--AP Private limited", IN
141454," HCT--AP Hutchinson Technology co Symphony Communication Public Company Limited", TH
141455," JETSIPPTYLTD--AP Jetsip Pty Ltd", AU
141456," BONDHON--AP Bondhon Communication", BD
141457," RAPIDWIRELESS--AP RAPID WIRELESS PTY LTD", AU
141458," IPINTERNET--AP IP INTERNET", BD
141459," CLEAN--AP Clean Network Pvt. Ltd", NP
141460," SNSIT--AP SNS IT", BD
141461," MNCKABELMEDIACOM- PT. MNC Kabel Mediacom", ID
141462," SALAM1--AP Salam Online", BD
141463," TOTALITSOLUTIONS--AP Total IT Solutions", BD
141465," DIS--AP DURBIN INTERNET SERVICES", BD
141466," DIGISIGMA--SG DIGISIGMA PTE. LTD.", SG
141468," PMC--AP Department of the Prime Minister and Cabinet", AU
141469," CAPHPL--AP Cargill Asia Pacific Holdings Pte Ltd", SG
141470," GOVNET--AP ITC Services", FJ
141471," MONBROWNIT--AP MON-BROWN IT, MBIT PTY LTD", AU
141472," TBCN--AP BCN DIGITAL TV NETWORK", IN
141473," JESSOREIT--AP Jessore IT", BD
141474," TRUSTINNOVATIONLIMITED--AP Trust Innovation Limited", BD
141475," CGTL--AP CENTERLINK GLOBAL TELECOM LIMITED", HK
141476," GUVNL--IN Gujarat Ujra Vikas Nigam Limited", IN
141477," IGNOU--IN Indira Gandhi National Open University", IN
141478," NITC--IN Director National Institute Of Technology Calicut", IN
141479," NISSBS- Niss Broadband Services", IN
141480," HAHMED- Haash Media", IN
141481," BRISK18- Brisk Infratel", IN
141482," KOINFOCM- Ko Infocom Private Limited", IN
141483," R8BRODNE--IN R8brodnet Networks Private Limited", IN
141484," DNCOMP--IN D N Computer", IN
141485," VISIPL- Visputes Internet Private Ltd", IN
141486," SHERAWAT--IN Sherawat Infotech Private Limited", IN
141487," PSTPL--IN Powershell Technologies Pvt. Ltd", IN
141488," JAIMCS--IN Jai Mahamaya Computer Solution", IN
141489," ALLSTATE--IN Allstate Solutions Private Limited", IN
141490," BHORER--IN Bhorer Alo Cable And Broadband Private Limited", IN
141491," BWBS--IN Blueweb Broadband Services Pvt.ltd", IN
141492," SUNBEAM--IN Amk Sunbeam Communication Private Limited", IN
141493," TLNCOMM- Tln Communication Private Limited", IN
141494," GAURESH--IN Gauresh Cable Net", IN
141495," SBMBRO--IN Sbm Broadband", IN
141496," SIAZNET- Siaz Broadband Private Limited", IN
141497," CTPL--IN Consam Telecom Private Limited", IN
141498," MHATOBA--IN Mhatoba Broadband Private Limited", IN
141499," NICSIDC- National Informatics Centre Services Incorporated", IN
141500," NICSIDC- National Informatics Centre Services Incorporated", IN
141501," NICSIDC- National Informatics Centre Services Incorporated", IN
141502," NICSIDC- National Informatics Centre Services Incorporated", IN
141503," NICSIDC- National Informatics Centre Services Incorporated", IN
141504," NICSIDC- National Informatics Centre Services Incorporated", IN
141505," NICSIDC- National Informatics Centre Services Incorporated", IN
141506," METINET--IN Meticulous Networks Private Limited", IN
141507," NIMHANS--IN National Institute Of Mental Health And Neurosciences", IN
141508," GCIPL- Gigahertz Computing India Private Limited", IN
141509," UTEL--IN Uteleservices", IN
141510," SOFTNETDIGITAL--IN Softnet Digital Cable Private Limited", IN
141511," TARANG7--IN Tarang Cable Network", IN
141512," CHITLLS- Chitlange Logic System", IN
141513," LCS20200--IN Leishaang Consulting Services Pvt.ltd", IN
141514," SANCFILT--IN Sancfil Technologies Internet Services Pvt.Ltd", IN
141515," CPF2013- Cyber Peace Foundation", IN
141516," OMIBS--IN Om Internet Broadband Service", IN
141517," ULTRANOD- Ultranode Communications Private Limited", IN
141518," SUBHOST--IN Subhosting Innovations Pvt Ltd", IN
141519," YUVACOM--IN Yuvaa Communications Private Limited", IN
141520," GETITSER--IN Getincity It Services Pvt Ltd", IN
141521," TEAMTEC- Team Technic", IN
141522," BYTETEC--IN Byte Technologies", IN
141523," SSLCSMNT--IN Subhodaya Digital Entertainment Pvt Ltd", IN
141524," IMPERIUM--IN Imperium Digital Network", IN
141525," INETCOMM--IN Inet Communication Internet Service Provider", IN
141526," JBNOPL--IN Jbn Online Private Limited", IN
141527," PRITAM- RHODESIAN NETWORK PRIVATE LIMITED", IN
141528," ADITIC--IN Aditi Staffing India Private Limited", IN
141529," VMPSIP--IN Vmps Internet Private Limited", IN
141530," RAJEPISP--IN Raje Prachaar Internet Services Pvt Ltd", IN
141531," CCNETSAN--IN Creative Computers", IN
141532," GFIPL--IN Gigafiber Internet Private Limited", IN
141533," JKCONN--IN J K Connect", IN
141534," MCHANDRA- Malachandra Broadband Services Private Limited OPC", IN
141535," MUKAND- Mukand Systems And Networking Pvt. Ltd.", IN
141536," INTERLOK--IN Interlock Communication", IN
141537," SWSYS- Swastik Systems", IN
141538," AIRONETB- Aironet Broadband Private Limited", IN
141539," ICXIND- Icx India Private Limited", IN
141540," ETHNIXHD--IN E2 Info Solutions", IN
141541," JBPLE--IN Jeetu Broadband Private Limited", IN
141542," BHIWADI--IN Bhiwadi Online Private Limited", IN
141543," MITPV--IN Manas Internet Technology Private Limited", IN
141544," SHIVES--IN Support Hives Technology Llp", IN
141545," STBLNPL--IN Stable Network Private Limited", IN
141546," NEWMOON--IN Newmoon Telelinks Pvt Ltd", IN
141547," RNPLNETW--IN Rankeshwar Network Private Limited", IN
141548," HEMANTVE- Outrageous Netsole Pvt. Ltd.", IN
141549," KSITIL--IN Kerala State Information Technology Infrastructure Limited", IN
141550," MINDAGE- Mindage Broadcasting Private Limited", IN
141551," CREATNET- Creative Networks", IN
141552," INTERJET--IN Interjet India Private Limited", IN
141553," AIEKYBPL--IN Aiekay Broadband Private Limited", IN
141554," VIVEKNET--IN Vivek Network Private Limited", IN
141555," SINN--IN Singh And Sons Inn", IN
141556," RANIHOK- Rv Infotainment Private Limited", IN
141557," ODINET--IN Odinet Infocom Private Limited", IN
141558," JNSTARS- Jnstars Internet Network Private Limited", IN
141559," LBSINFO- Lbs Infoway India Pvt Ltd", IN
141560," QVISION- Quick Vision Entertainment Private Limited", IN
141561," PSBIN- Punjab And Sind Bank", IN
141562," DEEPNPL- Deepnetwork Pvt Ltd", IN
141563," XTREMECO- Xtreme Communications", IN
141564," SBICAP--IN Sbicap Securities Limited", IN
141565," PUETPL- Puravi Elite Technologies Pvt. Ltd.", IN
141566," GAXIOMNW- Gaxiom Networking Solutions Private Limited", IN
141567," INTERSP--IN Interspire Addon", IN
141568," OCACIPV6- Orissa Computer Appliction Centre", IN
141569," NIVIDSHIVA--IN Nivid Technologies India Pvt Ltd", IN
141570," OPTAQON--IN Optaqon Broadband Private Limited", IN
141571," STARPBPL- Star Prime Broadband Private Limited", IN
141572," INETBROD- I-net Broadband Solution", IN
141573," SCBPL--IN Sr Cable Broadband Private Limited", IN
141574," STBROADP- St Broadband Cable Service", IN
141575," BHARATIP-AP-IN Bharat Digital Network Private Limited", IN
141576," IDNIC-OMBUDSMAN--ID Ombudsman Republik Indonesia", ID
141577," IDNIC-MDNUSANTARA--ID PT Meta Data Nusantara", ID
141578," IDNIC-UNIVPANCILA--ID Universitas Pancasila", ID
141579," IDNIC-PMBERJAYA--ID PT Pundi Mas Berjaya", ID
141580," IDNIC-MUBANET--ID PT Muba Network Connection", ID
141581," IDNIC-VINONET--ID PT Vino Netkom Nusantara", ID
141582," IDNIC-SSV--ID PT Sukabumi Sinar Vision", ID
141583," IDNIC-BLDK--ID BLDK Mahkamah Agung", ID
141584," IDNIC-JETORBIT--ID PT Jetorbit Teknologi Indonesia", ID
141585," IDNIC-HERYNET--ID PT Putra Mendalis Grup", ID
141586," IDNIC-PIHC--ID PT Pupuk Indonesia", ID
141587," IDNIC-WIKIPAY--ID PT Pembayaran Digital Nusantara", ID
141588," TAMANBUAHNET--ID PT Natakarya Mediatama", ID
141589," IDNIC-EPENTHINK--ID CV Epenthink Papua", ID
141590," IDNIC-7SKY--ID PT Tujuh Media Angkasa", ID
141591," IDNIC-BANDA--ID PT Banda Telekomunikasi Perkasa", ID
141592," IDNIC-INFONET--ID PT Infonet Nusa Solusindo", ID
141593," IDNIC-HERZANET--ID PT Herza Intermedia Nusantara", ID
141594," IDNIC-KARANGEMKOMINFO--ID Diskominfo Karangasem", ID
141595," PRIME--ID PT Akbar Prima Media", ID
141596," IDNIC-WISTEL--ID PT Wistel Teknologi Solusi", ID
141597," IDNIC-DDI--ID PT Dewabisnis Digital Indonesia", ID
141598," IDNIC-MCTM--ID PT Mitra Catv Trijaya Multimedia", ID
141599," IDNIC-SMU--ID PT Sayap Mas Utama", ID
141600," IDNIC-VIRIYA--ID PT Viriya Surya Abadi", ID
141601," IDNIC-KOPERIMABAR--ID Koperasi Maju Bareng Bersama", ID
141602," IDNIC-INOVIPINTAR--ID PT Inovasi Teknologi Pintar", ID
141603," IDNIC-PALU--ID Pemerintah Kota Palu", ID
141604," IDNIC-NAKIBA--ID PT Nakiba Data Teknologi", ID
141605," IDNIC-JEJAKSOLUSIINDONESIA--ID PT Jejak Solusi Indonesia", ID
141606," IDNIC-SMN--ID PT Sembilan Mediadata Nusaraya", ID
141607," IDNIC-GAYATRI--ID PT Gayatri Lintas Nusantara", ID
141608," IDNIC-MSI--ID PT Madina Solusi Indonesia", ID
141609," IDNIC-BATIKNET--ID PT Solusi Jaringan Nusantara Sejahtera", ID
141610," IDNIC-NDMNET--ID PT Nusa Data Multimedia", ID
141611," IDNIC-IDKI--ID PT Interkoneksi Dan Komunikasi Indonesia", ID
141612," IDNIC-DUAAKSES--ID PT Mukti Dua Bersama", ID
141613," IDNIC-JIN--ID PT Jaringan Internet Nusantara", ID
141614," IDNIC-CORPORA--ID PT Manajemen Data Corpora", ID
141615," IDNIC-IPMAN--ID PT Integrasi Perkasa Mandiri", ID
141616," IDNIC-ORBITE--ID PT Orbit Eka Semesta", ID
141617," IDNIC-TPD--ID PT Topindo Solusi Komunika", ID
141618," IDNIC-ACT--ID PT Asia Central Telematika", ID
141619," IDNIC-TVRI--ID Lembaga Penyiaran Publik TVRI", ID
141620," IDNIC-LINKMEDIA--ID CV Linkmedia Nusantara", ID
141621," IDNIC-GMS--ID PT Galuh Multidata Solution", ID
141622," IDNIC-JMG--ID PT Java Media Grup", ID
141623," IDNIC-RNA--ID PT Registrasi Neva Angkasa", ID
141624," SIMRANET--ID PT Sinar Mas Dirgantara", ID
141625," IDNIC-DITJEN-PENDIS--ID Direktorat Jenderal Pendidikan Islam", ID
141626," SANDYANET--ID PT Sandya Sistem Indonesia", ID
141627," IDNIC-MESIN--ID PT Media Solusi Network", ID
141628," IDNIC-SAPULIDI-NET--ID PT Sapu Lintas Digital", ID
141629," IDNIC-KOMINFOPWKKAB--ID Dinas Komunikasi dan Informatika Pemerintah Kabupaten Purwakarta", ID
141630," IDNIC-OEMJI--ID PT.OMEGA MEDIA GLOBAL", ID
141631," IDNIC-TETRANETWORK--ID PT Tetra Data Media", ID
141632," IDNIC-43TEK--ID PT Empat Tiga Teknologi", ID
141633," IDNIC-UHO--ID Universitas Halu Oleo", ID
141634," IDNIC-SINTEGRI--ID PT Satu Sistem Integrasi", ID
141635," IDNIC-IAINJEMBER--ID Institut Agama Islam Negeri IAIN Jember", ID
141636," IDNIC-MDP--ID PT Mega Data Perkasa", ID
141637," IDNIC-PANCABUDI--ID PT Panca Budi Niaga", ID
141638," IDNIC-LPPI--ID Yayasan Lembaga Pengembangan Perbankan Indonesia", ID
141639," IDNIC-L1V--ID PT Lintas Satu Visi", ID
141640," IDNIC-LPS--ID Lembaga Penjamin Simpanan", ID
141641," IDNIC-KOMINFOSBR--ID Pemerintah Provinsi Sumatera Barat", ID
141642," IDNIC-RINGNET--ID PT Ring Media Nusantara", ID
141643," IDNIC-DISKOMINFO-KENDAL--ID Dinas Komunikasi dan Informatika Kabupaten Kendal", ID
141644," IDNIC-DISKOMINFO-BLORA--ID Dinas Komunikasi dan Informatika Kabupaten Blora", ID
141645," IDNIC-PAGLO--ID PT Pratama Asia Globalindo", ID
141646," IDNIC-DISKOMINFO-KARANGANYAR--ID Dinas Komunikasi dan Informatika Kabupaten Karanganyar", ID
141647," IDNIC-CGV--ID PT Graha Layar Prima", ID
141648," IDNIC-INDOPRIMAAKSES--ID PT Indo Prima Akses", ID
141649," IDNIC-IAINMADURA--ID Institut Agama Islam Negeri Madura", ID
141650," IDNIC-JARAHARJA--ID PT. JA RAHARJA PERSERO", ID
141651," IDNIC-MCNIC--ID PT Media Conection Network Mahato", ID
141652," IDNIC-NUTT--ID PT Nugraha Utama Teknologi", ID
141653," IDNIC-KAFILAH--ID PT Kafilah Intermedia Nusantara", ID
141654," IDNIC-OWN--ID PT Optima Wiyata Nusantara", ID
141655," IDNIC-OGANILIR--ID Pemerintah Kabupaten Ogan Ilir", ID
141656," IDNIC-KAROKAB--ID Pemerintah Daerah Kabupaten Karo", ID
141657," IDNIC-DISKOMINFOTIK-KABBREBES--ID Dinas Komunikasi Informatika dan Statistika Kabupaten Brebes", ID
141658," IDNIC-GENERIMULTIINDONUSA--ID PT Generasi Multi Indonusa", ID
141659," IDNIC-BNPB--ID Badan Nasional Penanggulangan Bencana", ID
141660," AKSIRIAU--ID PT Wahyu Akses Koneksi Riau", ID
141661," IDNIC-M2NET--ID PT Madiun Multimedia", ID
141662," IDNIC-CAHAYANET--ID PT Cahaya Multi Inovasi", ID
141663," IDNIC-MICROCELID--ID PT Microcel Pole Indonesia", ID
141664," IDNIC-CORE--ID PT Jaringan Inti Exadata", ID
141665," IDNIC-CAD--ID PT Cahaya Artha Daya", ID
141666," IDNIC-PTINKA--ID PT Industri Kereta Api INKA", ID
141667," IDNIC-AITI-ID PT Amboro Integrasi Teknologi Inovasi", ID
141668," IDNIC-DISDIKKEPRI--ID Dinas Pendidikan Provinsi Kepulauan Riau", ID
141669," IDNIC-CVRMEDIA--ID PT Citra Victoria Raya", ID
141670," IDNIC-DBNNET--ID PT Jaringan Buana Nusantara", ID
141671," IDNIC-ZEUSS--ID PT Samudera Kilat Indonesia", ID
141672," IDNIC-NUANSAACEH-ID PT Nuansa Online Mitrakom", ID
141673," IDNIC-MAMURA--ID PT Mamura Inter Media", ID
141674," IDNIC-DARTANET--ID PT Data Arta Sedaya", ID
141675," IDNIC-MSI--ID PT Madina Solusi Indonesia", ID
141676," SJCTS--AP St. Joseph Cable TV System", PH
141677," NATHOSTS--AP Nathosts Limited", HK
141678," GNPL--AP Private Limited Company", SG
141679," CHINATELECOM-IDC-BTHBD-AP China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch", CN
141680," SUPERNET1--AP SuperNet Infocomm", BT
141681," IMNL--AP IN Mobile Network LLC", MN
141682," AIPL--AP APIDT Infrastructure Pty Ltd", AU
141683," KOALAFEPTYLTD--AP Koala Safe Pty Ltd", AU
141684," DOCS--AP Department of Customer Service", AU
141685," KTBCS-VAYU--AP KTBCS VAYUPAK", TH
141686," LTI- LizardBear Tasking Inc.", PH
141687," ALMAMUN--AP Almamun online", BD
141688," TFG--AP Telangana Fiber Grid Corporation Limited", IN
141689," LIPL--AP LNT Infotech Pvt Ltd", NP
141690," IBIPL--AP Interactive Brokers India Private Limited", IN
141691," WIPL--AP Waling Internet Pvt. Ltd.", NP
141692," PTT-GCPCL- PTT Global Chemical Public Company Limited", TH
141693," UNIXCOLTD--AP Unix Co LTD", NZ
141694," OTAKUJAPAN- Otaku Limited", CN
141695," PACIFICCOMMUNITY--AP Pacific Community", NC
141696," SONTCL--AP Shenyang ouxun Network Technology Co., Ltd", CN
141697," CRIMSONLOGIC--SG CrimsonLogic Pte Ltd", SG
141698," NEXSISBD--AP Nexsis Communication", BD
141699," EDN--AP Excellence Dot Net", BD
141700," CNCPL--AP CLOUD NINE COMMUNICATIONS PTY LTD", AU
141701," JAAN--AP Jaan Computer", BD
141702," PYRAMIX--AP Pyramix Internet Exchange", NL
141703," HAMRO--AP Hamro IXP", NL
141704," GALAXIANET--AP Galaxia @ Net", MM
141705," UES--AP Unified Engineering &amp; Solutions", PK
141706," KOISHI-NETWORK--AP Koishi Network", US
141707," BGCB--AP Bengal Commercial Bank", BD
141708," RPLATRT--AP REDDENET PTY LTD", AU
141709," CCT--AP Clare Cable TeleVision", PH
141710," VENTURE1--AP Venture Networks Limited", NZ
141711," FIBERBEAMPVTLTD--AP Fiber Beam Pvt Limited", PK
141712," LUYS--AP luYs, Inc.", HK
141713," AWN-CIGNA-INSURANCE--AP Cigna Insurance Public Company Limited", TH
141714," UNINET--NPRU-AP Nakhon Pathom Rajabhat University", TH
141715," APEX--AP Apex Circuit Thailand Co.,Ltd.", TH
141716," WTSGL--AP WEST TECHNOLOGY SERVICES GROUP LIMITED", HK
141717," WILINK--AP Wi-Link Solutions Pvt Ltd", PK
141718," HHXYTC--AP haoxiangyun", HK
141719," SCHPL--AP Serenitas Communities Holdings Pty Ltd", AU
141720," BLTINTERNET--AP Blast Internet Ltd", NZ
141721," TCL--AP Asia Satellite Telecommunications Co. Ltd.", HK
141722," RHBBANK--AP RHB Bank Berhad", MY
141723," BEEONLINE--AP BEE ONLINE", BD
141724," ITL1--AP icloud telecom limited", HK
141726," STAR5--AP Star Online", BD
141727," ADTPL--AP Advanced Design Technology Pty Ltd", AU
141728," CONTINUUMINDIALLP--AP CONTINUUM INDIA LLP", IN
141729," DUPCHANCHIAONLINE--AP Dupchanchia Online", BD
141730," VAJIRAVUDH--AP Vajiravudh Vollege", TH
141731," MAXHUBLTD--AP Max Hub Limited", BD
141732," ANPL--AP Aone Network Pvt. Ltd", NP
141733," LEGION2--AP Legion Telecom Pty Ltd", AU
141734," RIPL--AP Rapid Internet Pty Ltd", AU
141735," TCL--NET Core Interconnection", HK
141736," WISEPAQ--AP Wisepaq Business Solutions Provider Co., Ltd.", TH
141738," NOORHOSTCOMBD--AP noorhost.com.bd", BD
141739," CT-CHONGQING-MAN2-AP China Telecom", CN
141740," VBC--AP Vision Blue Communication", BD
141741," UGAM-SOLUTIONS--AP Ugam Solutions Pvt Ltd", IN
141742," MAGNAHOSTINGLTD--AP Magna Hosting Ltd", TW
141743," STRIPEHOSTING--AP Stripe Hosting", AU
141744," CPA--AP CPA", BD
141745," MOGHBAZARDOTNET--AP Moghbazar Dot Net", BD
141746," ORENJI--AP Orenji Server", JP
141747," GEEK--AP GEEK NETWORKS PTY LIMITED", AU
141748," QDCI--AP QUANTUM DATA COMMUNICATIONS, INC.", PH
141749," ZEZHUYU- Zezhu Yu", US
141750," HCJBTC--AP PC Cloud", HK
141751," DELHI--AP DELHI INTERNATIONAL AIRPORT LTD", IN
141752," TCRM--AP astCRM Systems Private Limited", IN
141753," CBCL--AP China Broadband Communications Ltd", SG
141754," EVSI--AP Emapta Versatile Services Inc", PH
141755," NEPALIARMY--AP Nepali Army", NP
141756," ULTRANET--AP Ultranet LLC", MN
141757," ZJC--AP Zoho Japan Corporation", JP
141758," HIMOREDIGITAL--AP HiMORE Digital", TW
141759," HXTHTC--AP HONGKONG XING TONG HUI TECHNOLOGY CO.,LIMITED", HK
141760," DAIMLER--AP Daimler South East Asia Pte. Ltd.", SG
141761," STCL--AP Starchain Telecom Co., LTD.", KH
141762," ZPCL--AP Zodiac Power Chittagong Ltd.", BD
141763," MTE--AP Titas Enterprise", BD
141764," MCL--AP MMG Communications Limited", NZ
141765," BLINKLOAD--JP Blinkload Technology Japan Co., Ltd.", HK
141766," AGSCL--AP Agilenaas Global Service Co., Limited", HK
141767," CG-COMMUNICATION--AP C G Communications Pvt. Ltd", NP
141768," HKBIL--AP HONG KONG BRIDGE INFO-TECH LIMITED", HK
141769," ITCO1--AP iTCo Solutions Limited", NZ
141770," CITYOFBOROONDARA--AP City of Boroondara", AU
141771," CHINANET-HEBEI-ZHANGJIAKOU-MAN China Telecom", CN
141772," DHINATECHNOLOGIES--AP DHINA TECHNOLOGIES", IN
141773," BDCCL--AP Bangladesh Data Center Company Limited", BD
141774," SCMSB--AP SeaMoney Capital Malaysia Sdn Bhd", MY
141775," WDL--AP Wireless Dynamics Limited", NZ
141776," BAOSHUO--AP Baoshuo Network", CN
141777," XSUSENETBV--AP XS Usenet", SG
141778," DISPL--AP Dream Internet Services Pvt Ltd", PK
141779," OXYGENITLIMITED--AP OXYGEN IT LIMITED", NZ
141780," CGCL--AP CHANNEL G COMPANY LIMITED", TH
141781," WAHWAY--AP WAHWAY DATA NETWORKS, INC.", US
141782," SAN--AP Search Air Network", BD
141783," GIGMAXPP- GIGMAX COMMUNICATIONS", IN
141784," NEXAPP- Nexapp Technologies Pvt Ltd", IN
141785," PLEXUS- PLEXUS TECHNOLOGIES", IN
141786," NETMAGIC1- MAGICA NETWORKING SOLUTIONS PVT LTD", IN
141787," LINKOTEK- LINKOTEK NETWORK PRIVATE LIMITED", IN
141788," NOISE123- Noise Comm", IN
141789," CFPL20- Cuisinable Foods Private Ltd", IN
141790," DNNS- D N Network Solutions", IN
141791," GATEWAYIN--IN GATEWAY INFOCOMM PVT LTD", IN
141792," BIGV--IN METRO CT NETWORK INDIA PRIVATE LIMITED", IN
141793," KMCAPNIC--IN THE KOLKATA MUNICIPAL CORPORATION", IN
141794," THANGAM--IN THANGAM COMMUNICATION PRIVATE LIMITED", IN
141795," KNET- Asknet Broadband Private Limited", IN
141796," VAYULTD--IN VAYU ONLINE PRIVATE LIMITED", IN
141797," VIDHI--IN Vidhi Infosys", IN
141798," ZEES--IN Zees Broadband Pvt Ltd", IN
141799," INDTEL--IN INDTEL INFRA PRIVATE LIMITED", IN
141800," CONCEPT--IN Gazillio Concepts Pvt Ltd", IN
141801," MARLABSI--IN MARLABS INNOVATIONS PRIVATE LIMITED", IN
141802," NEODRAFT--IN NEODRAFTS PRIVATE LIMITED", IN
141803," INVISION--IN INVISION CHIP TECHNO SOFT", IN
141804," EMCYBER--IN Em-cyberspace Services Private Limited", IN
141805," HUBCOM--IN Hubcom Techno System Llp", IN
141806," SANSOM--IN SANSOM NETTECH PVT LTD", IN
141807," LALITHA--IN LALITHAONLINE SERVICES", IN
141808," DTPLD--IN Dynowave Technologies Pvt Ltd", IN
141809," SIFYNET-IN Sify Technologies Limited", IN
141810," SIFYNET-IN Sify Technologies Limited", IN
141811," SIFYNET-IN Sify Technologies Limited", IN
141812," SKYNETGD--IN SKYNET INTERNET SERVICE", IN
141813," ENFINITY--IN Enfinity Infotel Private Limited", IN
141814," MPR- MPR INFONET SYSTEMS PRIVATE LIMITED", IN
141815," OUTOFBOX- Outofbox Networks Private Limited", IN
141816," VISL- Velankani Information Systems Limited", IN
141817," INHOMEEN- Inhome Entertainments Private Limited", IN
141818," INBSPL- INET BROADBAND SERVICE", IN
141819," SFT- Surf Fast Pvt. Ltd.", IN
141820," DIGI95- Digital Telecom", IN
141821," SKYFALL--IN Skyfall Voice Communications Private Limited", IN
141822," AIRNTE--IN AIRNTE WIFI SERVICES OPC PVT LTD", IN
141823," LGNPL- Lazygone Network Private Limited", IN
141824," SPEEDWY--IN Speedway Broadband Opc Pvt. Ltd.", IN
141825," EXTREMEC1--IN EXTREME COMPUTE TECHNOLOGIES PRIVATE LIMITED", IN
141826," GUNGUN- GUNGUN FIBER BROADBAND", IN
141827," MREZHI- Mrezhi Internet Private Limited", IN
141828," SSCABLE--IN Sibasakti Cablenet Services Pvt Ltd", IN
141829," KEEPSEC- KEEP SECURE CLOUD SERVICES PVT LTD", IN
141830," SNET- Snet Networks Private Limited", IN
141831," SKYNET123--IN SKYNET BROADBAND SERVICES", IN
141832," PPL--IN PRUDOUR PVT LTD", IN
141833," SYFINDIA--IN SYNCHRONY INTERNATIONAL SERVICES PVT LTD", IN
141834," NEOLOG- Neolog Online Services Private Limited", IN
141835," IMPACT--IN IMPACT SOFTWARES", IN
141836," IMAGINE--IN IMAGINE TECHNO SOFT", IN
141837," GOODLBPL- Goodluck Broadband Private Limited", IN
141838," DEEPNT--IN Deep Network", IN
141839," DISKLAYE--IN DiskLayer Private limited", IN
141840," ZINET--IN Zoram Infonet Pvt Ltd", IN
141841," IIHTDC--IN INDIAN INSTITUTE OF HARDWARE TECHNOLOGY LIMITED", IN
141842," CODEBIT--IN Codebits Technologies LLP", IN
141843," CYBERTAL--IN CYBERTALOS PRIVATE LIMITED", IN
141844," DEMOTIC--IN DEMOTIC TECHNOLOGIES PRIVATE LIMITED", IN
141845," ALIEN123- Alien Broadband", IN
141846," NETFIX--IN Netfix Networks Opc Pvt Ltd", IN
141847," PRAVIN--IN Prachiti Broadband Private Limited", IN
141848," VISH--IN VISH TECHNOLOGY PARTNER OPC PVT LTD", IN
141849," WAVETEL--IN Wavetel Broadband Services", IN
141850," CAPSULE--IN CAPSULE INTERNET SERVICES PRIVATE LIMITED", IN
141851," PICONETS--IN Netpico Labs Private Limited", IN
141852," CORRELTIN Correl Technologies", IN
141853," SRJNH--IN SRJN HOSPITALITY PRIVATE LIMITED", IN
141854," SWAMINET--IN Swami Net Services", IN
141855," DEEPIJA- Deepija Telecom Pvt Ltd", IN
141856," CSCISP--IN A S C S C DIGITAL PRIVATE LIMITED", IN
141857," NABADMIN- NATIONAL BANK FOR AGRICULTURE AND RURAL DEVELOPMENT", IN
141858," CHOTA- Chota Bheam Industries", IN
141859," BONLINE- B Online Broadband Service", IN
141860," HEMOM--IN HEMOM TRADING MERCHANT PRIVATE LIMITED", IN
141861," WEBGRITY- WEBGRITY", IN
141862," ALNETSOL- AL HUTAIB NETSOL PRIVATE LIMITED", IN
141863," VNSIPL- Vijay Network Services India Private Limited", IN
141864," MYGURUON- Sai Sri Technologies OPC Private Limited", IN
141865," NFOURU--IN N4U BROADBAND PRIVATE LIMITED", IN
141866," PARAMTEC- Param Technologies", IN
141867," AVDINFOPV- Avd Infotech Private Limited", IN
141868," CNCPL--IN C Networks And Communications Private Limited", IN
141869," SKYINTSR--IN Sky Internet Services", IN
141870," GVREDDY--IN GV REDDY BROADBAND SERVICES", IN
141871," DEEPNET1--IN Deepnet", IN
141872," MAURYABROADBAND--IN MAURY BROADBAND MARKETING PRIVATE LIMITED", IN
141873," MEERAIT--IN Meera It Solutions Pvt Ltd", IN
141874," DISHACR2--IN DISHA INFOCARE", IN
141875," ZEN4--IN Zen4 Soft Solution", IN
141876," JBCVPL--IN Jaybhole Cable Vision Pvt Ltd", IN
141877," SUBNETWRK--IN SUBNET LABS LLP", IN
141878," BGTPL- BLITS GLOBAL TECHNOLOGIES PVT LTD", IN
141879," CORBITAL--IN Corbital Communications Private Limited", IN
141880," VIBGYOR--IN Vibgyor Net Connections", IN
141881," CCPL001--IN Cloudconnect Communications Private Limited", IN
141882," MAXWEB- Max Webtv", IN
141883," BGPNETPTELTD--AP BGPNET PTE. LTD.", SG
141884," INL--AP Immerse Networks Limited", HK
141885," CFSPL--AP CHUBB FIRE &amp; SECURITY PTY LTD", AU
141886," TELSTRA-MAPS-AP Telstra UC MAPS Network Telstra Corporation", AU
